ZYTI,WIBD,KVJI,CSTT,OFSQ,RXUY,GWEE,NANX,PMLC,JIEK,GXSO,PTAX,RLCO,RNOZ,QRWO,PSSJ,WBYY,BDGK,FWKW,PFKF,ZKOY,XBUG,OMXX,IXKB,YKJO,GQUZ,VKRW,DDTT,QXYM,MHEC,TUXT,UZSD,AOQU,RJWA,VTQI,ROQE,ZMHO,RTDN,MJXP,XYKI,RESP__0,RESP__1,RESP__2,RESP__3,RESP__4
79642964.98503529,75086789.3200471,95968437.37113678,63645117.32755834,57508784.07498505,97950689.34585449,48383262.24251673,74359173.37698565,95922636.53456487,71177061.8394208,99195636.28719828,93375441.20178577,102937740.44660197,79467964.44532937,63303807.255637005,93055283.19958521,58963903.948076546,60917528.25476802,69454487.48589402,56997006.273096204,95337043.97135873,77648420.10979414,86045634.68533128,88097246.887073,75472739.7223693,61732541.66912557,35654862.98431053,54684350.08840893,85729367.96409492,54167125.397852644,59609886.113432586,51415191.7834553,81929524.77796401,56279243.996562004,94866793.75313962,92920330.10102274,57479092.693528235,98858244.43135892,60756847.195768595,83074390.80170648,25423651794.999187,42032084250.533676,19657415038.30866,42102472515.9689,28436638041.592346
43262961.13889372,88285999.45973338,113452086.3858603,95401015.00659423,75209964.0873907,62994034.27198173,49259618.118396156,75251518.66085896,59234842.4703007,84320119.19202697,90877414.8247232,95242537.80587244,48056137.677859485,72619003.60348296,74574185.36568883,61020287.38649905,71643093.20246978,99713931.0029109,66651350.14471087,56160125.12099167,64192212.5927512,54990566.19948549,53886280.448478855,99937830.53997852,69738810.34389824,58093821.797207005,72944538.50410199,98366595.97398266,70775894.87065436,104948537.78024541,82204631.32255808,59518499.71037881,94839433.90422352,98729048.20278451,78974340.31337582,71839991.49594995,79657188.65190335,56247946.81056364,76838002.15173128,84303168.11295453,35272290233.99651,46591836209.06105,16724121699.020678,29415611214.020584,34888105602.195045
67117825.79804102,87546635.28698353,95089944.27122006,66083776.75943015,71539013.36950763,63838814.2966897,94025309.38050465,51117071.50269763,48220672.38437717,98603521.46387035,55882316.20766425,68575704.99709086,45990883.58240269,98553310.20144598,70724617.95998928,63034082.06794479,72046460.86057128,111367818.67852281,74438201.32616618,76842107.8523455,82670862.33846962,79136160.349537,89591966.88361605,64566032.02245061,79611500.29848908,67202838.11115694,97637592.14883696,87038061.55809578,48214648.55716838,35837229.63054172,80641939.85322773,60916509.928993516,94683003.58720148,72194236.71558304,73810865.75983301,64315402.78386171,46335363.79029577,60021865.63619008,78831900.1479364,89398741.66425517,29792567588.226154,43875954375.813156,16661322752.190208,30945877629.779873,35988405549.051094
81720413.1724394,55688666.1505439,49095714.28925805,94864901.09095214,52872670.94149763,75781010.03188944,78594954.11451174,86170859.97726342,85983333.74884257,96273514.39203842,36616325.891478844,96100446.8660636,101338743.55986609,68539345.73505156,60275075.20639018,60454871.273482025,71307028.5300114,90067631.71898587,65711648.19755396,57489376.30777354,79304110.0337741,72656022.25487955,86192727.30901712,62608965.83869842,66965413.92569,64834810.101173036,59532947.37079682,69396038.86323108,91590608.78968544,58156116.28418415,105038346.3331585,89420568.66127795,77611891.68278344,49437739.522499524,43223413.11629632,38706955.15034895,63923560.29688368,46421776.47796144,56180822.40496811,58699964.25423152,31834395273.14277,42015594751.89755,14780728682.254951,28255868450.243103,38090437399.39848
61446608.392654344,69537106.92676857,90693379.36605826,70993971.06709284,84317322.65145627,90171496.82505938,58997221.54541868,84322371.4059256,78601338.33680357,58952910.38128291,85198287.09286906,85955828.26571354,93081961.6937695,72960956.70462038,78746665.26280554,97767518.24602917,55624806.59526538,58550213.26538765,73611436.43622608,66522311.39102029,104963425.12560278,83900261.66582794,85636481.77289464,72767141.30747387,73316317.28985533,53435973.59398137,58206306.40360205,73090582.51226956,69400247.75109346,45696179.25386436,76067908.17473371,54441217.77299571,70125808.3217319,72452791.69932738,82430999.71363436,93894762.33591487,48670362.485325165,79440011.70115526,51258099.83501929,99433181.4245572,21518171772.378296,45456638590.79464,17855901043.220768,41509373518.71865,31627037666.8486
79264225.45799269,81474831.65993482,85232864.78726009,62585136.77808361,81444549.6409296,41371001.78828106,96894549.74380489,59134701.85814283,62611545.36499219,107932155.209815,60528675.81230142,71988104.88770966,50079450.92420398,79840188.9283026,60148396.288707264,58087448.126966305,59380146.92197321,103961477.2059553,62239757.50652264,95143198.19343078,86911646.43642862,84861849.34767783,93667449.03470902,61333592.17232546,78016872.40601188,70135124.5175862,85202697.68877126,75451455.73569858,54075460.0444243,52179566.440774225,98866299.32700792,62918029.67286998,86229020.12813711,76045686.10903862,61981558.67553724,74199597.05301765,70079591.3818761,67853345.51600651,92036157.56247702,84774152.27716401,31450327198.815605,49804865647.07385,16077272026.215584,28199010325.207497,34311758914.681446
106882572.23375261,56902373.03481432,45311733.63090658,97198299.45268081,60636492.32359059,86278659.2663629,74230199.99604563,89187047.28872038,93663790.65449318,94777343.26681784,51877485.199523,82031593.422387,94394184.94680145,62547961.00241363,66076617.474516295,59777650.609253064,66765311.93387639,91413253.99339667,69715583.38642354,62672385.08606914,77429098.98885752,79523079.16836205,79291990.40326399,59452001.1081618,57543831.26251277,68600963.19212726,75556167.52488096,84692378.98854338,81252990.83407502,51898378.9742737,98111206.76393154,92895550.65617758,79096328.93904,46095098.84937405,52678055.559302814,41511421.037108295,65404757.589145936,56784555.66676486,42145844.15707648,69944383.01921822,33654719621.393578,44648206081.13901,14592447574.47763,31877554832.61073,38236060885.19488
65486662.8954429,49123153.89584603,104201247.33820581,57726586.70423824,54381883.09079148,57497277.77105765,99441861.1628744,91133821.3643093,71276589.85829489,98220487.32320775,95273997.32499167,91506587.94137669,75877461.36789332,86137310.06546243,55342015.37295554,83327218.46339163,54556324.2524081,51587814.96383608,57530147.82144548,48082591.48685073,78790849.95006843,57286195.97337571,57872384.0471837,103249618.50306816,77969292.46912226,89555127.18154196,61094962.445680834,62699960.33584416,79670476.34733848,88036659.34167367,83206863.40742883,57083712.86375297,55584755.11867783,50543617.346011646,53782797.66616892,49864278.45578423,101479900.60411997,91258906.79186974,84236963.85148452,76352714.05923416,27530574888.43809,39988270164.23899,20431902022.64036,25429993662.368706,28194527494.397503
76388178.50973763,92248557.6832588,94959285.77609193,77436650.66857092,56439447.00816521,93391932.59010474,58519050.68271748,70821191.45527147,101436424.10930943,59093480.58972787,88095316.54414684,91003668.77301377,101703248.69273613,75793892.8070682,77249766.85121556,87068190.52039066,55799825.166750126,45020282.58721458,66112037.282903194,75674108.28973979,90674296.75700033,82181038.39683165,75227726.68498884,73502480.95316538,67253479.72698003,52233757.18860298,61580426.59037788,57589566.765667774,86225191.75753832,48372161.12058034,67906002.67482994,54977282.32244931,71380820.75788485,69061502.48528445,90836974.0060569,82244626.07598485,50991450.80311648,83842878.33128837,54300796.129610896,86078297.91143122,21510056776.555172,50085364027.806526,18889816970.301388,40349588448.613365,28002717271.216522
72821369.45667559,84186879.49355836,84290752.51461032,55598724.212926194,79639692.69123346,51780359.72187752,95879798.96769874,57761845.4933156,47618679.80319164,99599828.15703711,38163358.88215745,68243757.96097551,54989379.465596534,96230531.14424285,69979639.42169677,66044131.14943501,60427232.453940116,97696514.36388871,62435242.540862225,91170773.53769779,71128418.56815988,87152755.56322283,86878402.32023954,61339051.85138972,67793239.39490142,70053805.54988205,84592282.2610891,94189272.15983075,37919464.74314287,44522389.878113754,89585313.95013696,67715898.94569384,80109863.07045166,75189812.15990388,64908083.71901937,73524534.2899392,71091361.99498741,56894546.0862862,91150161.29013672,95537594.87558274,29259088742.06581,48779375157.32164,16435805510.94962,31407505366.27468,33228109538.05346
69653682.94770631,67654685.42311785,106025036.79503174,57389962.08292673,69750896.90779796,48198947.140159786,87788039.94820534,99432335.3170699,47510343.17256575,58920099.13758748,64167940.89311796,89415291.28131077,63508910.04277901,89935253.19969401,60748117.5413797,77261242.32607442,92300140.06515925,90660454.01202914,87360737.45342854,61949593.47836074,72230145.36095878,47388953.913884215,81466001.26686625,94720407.8428892,62279143.35728098,74108803.82267071,91085808.95334288,55760073.29003813,82472087.3191475,94034057.26057625,68446519.82125539,81204002.30116959,66802633.09713665,68693318.8106197,61515145.8800612,103142600.71864851,63283818.53809672,69175061.4108115,98202639.17450462,73905835.54290748,34588073931.30639,48848913284.37493,18635279595.07474,30637475385.535717,42745089888.95259
72522520.96400441,73485324.76042038,85373396.98593944,69672749.03722188,83818121.20718326,112219062.27641675,48372915.89999704,84533568.77001385,96296773.11977594,54109183.692086145,94180611.14539698,96227194.29098646,99212402.85047765,76549341.34498283,87081224.32356104,87498730.4361785,70032794.04299502,57101659.29144859,73530716.50436294,61564809.56974797,81804746.86501732,66642271.413602255,77229821.98401915,82401329.14403151,82553004.56318672,66663558.794428974,48765823.51240486,58974280.110238485,84867657.11281538,50094849.244782485,70339727.22897752,40832878.76528845,56179968.84476212,63815888.87676389,67740615.93892173,89238510.81923118,52658838.010363646,107267957.51627018,46965841.706469946,77169318.81355542,23585236322.714687,45828733028.29365,18373020112.643604,45028191453.58004,30555034908.703358
56703970.04578423,72131776.35461344,106479968.26656027,63900531.8597845,60799362.13653692,55255897.050986625,82300595.29241839,104943995.52171792,55451984.65124858,41839667.52253054,71030122.44886276,83784739.31708857,81927416.129208,84182217.1234333,44826757.808008194,72535346.62146077,116808260.83013242,87744664.4357519,87505476.15121493,60116797.90206866,68179929.24452356,46257846.607206635,85721581.8254708,92743026.67463645,55831096.22596995,83520940.77995808,99341390.29208365,58715584.27891187,83538844.01608403,76606834.68461002,80442335.76956022,89225109.2094938,60078455.49700722,71340625.68262762,64825333.62253938,95557402.00441876,66830674.65900929,55453915.74695328,107885119.10934906,82671199.06814024,29903130751.18737,50916080226.00603,21230215546.335545,30861803380.705555,46511678648.78704
105599310.22458576,53569286.388963975,79782609.79875915,93144507.15097935,62343584.75460527,65297913.37815802,77817541.67444585,82048017.41106421,92990870.60645624,92796511.46167827,59142461.49441998,78363562.33231717,99909646.08113888,70310472.47340707,55661458.28264394,55643403.66336228,65380301.33721367,94773614.98715588,56055509.5577709,53351101.52367641,83328138.16311684,68845496.57805993,74008486.53596221,64076737.81018953,50151158.56686689,69882795.71636763,65096010.43328027,74961644.65457438,90181002.57247579,66373802.80991593,93586578.81204373,76823704.41468967,91627937.58464375,53479570.765986845,58603190.84686744,32899269.021696206,70474582.78226629,56535985.8969472,49180503.01043358,61981609.84916843,34423573259.97648,39981891735.680046,18027048661.441845,24965487926.719723,35234185191.33571
66650959.17908726,100551817.02628541,98363116.55969523,100921147.59909828,84842019.57583666,60236114.50733852,61777539.03583121,66326662.397805244,56032682.7086332,89189891.58353741,90047211.63922578,114307244.24039654,81112484.78934677,61212292.63248266,68911647.61202992,60232658.92008878,58089603.803664945,91274297.61239949,68868757.18272747,61956966.688649684,64078189.793759316,53278872.45428447,57208282.9453755,94235587.48078445,81277253.57229596,48809732.929623045,59072404.04136336,86612558.83460867,63639397.912499554,112062122.2717014,71378260.1845328,77403264.96854953,93003047.43379325,90084612.6934999,59294509.77394501,66337591.72850673,91818266.39485395,57802203.36862347,56637746.99499217,84565906.33923323,37645718127.3387,46640563059.29616,17337760215.461613,27652267245.6,37402064929.60606
67136057.71420224,105162478.54172322,82924454.39971605,51152737.02046422,74374021.25783679,63164598.380361244,93869681.42499399,62379494.91525395,54366008.54454661,92283147.44131668,73917266.81323057,53115701.30542454,40620470.967936516,77484180.18941666,62131011.48517812,61581025.48676136,67484727.76749875,85866138.92204838,73413698.61504239,89390798.54362042,74243061.08634757,66128682.382642016,89970623.649463,56475834.094836675,65617228.023095936,79998313.37517494,102742335.93705373,90713223.95743653,50729629.077442855,57459351.4486912,97147665.02939796,74034162.2434335,83206556.35348396,69603474.80454722,73655092.62380897,71713571.77238971,68733419.19004783,59060354.321454726,77414772.26227027,92417179.8015384,29447308118.96369,51518659036.72536,16313406521.576292,31073738903.008007,35881456839.812225
66998369.79635314,54582362.99237812,77475586.48084432,83438962.59695224,74411630.75140944,75505520.71759929,56560331.187735245,79962623.32732059,76957467.29512526,84232636.97937329,62348338.464282095,65866031.26562965,49129175.39504835,62251539.18944235,53384049.45498072,40258020.278443344,103180734.50139812,65919107.73706462,58749057.98947674,104336332.25725204,78733607.5108259,57596605.35570032,55417051.68821463,82113550.75216824,62207856.59993754,102152285.95722821,52214795.73981686,100914867.57362366,67064249.46967635,59725377.6568263,52710226.80806074,46921101.80265859,50000377.27543795,67450096.2544459,79561254.95314646,48412243.40040128,86201951.24732223,68598222.47072203,87211791.17422631,80891408.21836698,24869418271.15963,52164180266.29904,18310051371.394524,28292321081.88781,38736113275.428314
81000453.97427022,69380763.83818547,99642688.44257408,68323884.84866378,66350663.53424606,108655273.12774199,51078407.14543653,63931826.81428281,77942756.61172111,51393722.324579574,86923364.14074142,90656461.37545502,99105250.32732941,73007546.52458358,70908496.44258657,94761408.13413215,73481393.5441464,59201102.85150649,86355022.18533495,71973576.88591501,101829876.13307531,58972474.21898329,85300155.38049534,90946940.39588633,76371288.31794065,41324947.0051553,59492655.731125936,58018696.92633541,80557582.00250962,44297294.07613667,66495935.511417285,64578259.36274567,52990510.474315114,65754090.95334421,94352489.8640593,98215186.31976287,58250615.3454114,94844489.63897313,57673206.25707103,93779888.2960601,23508687288.917576,42561755059.13257,19039357674.59754,43936589240.74853,36027760171.21337
95267397.18084928,60049318.70091253,51269731.51259922,71177523.75348894,64695815.923841126,98622500.02705666,80069978.57592416,62968197.303791694,99893077.18601538,63228445.576544255,63648194.732897565,50538563.256387524,56630266.00400324,61750784.65586746,53263582.07667009,94155336.11793189,46967150.353487164,91383783.19820409,87924915.25213128,89187029.88612315,85160909.77397962,89064534.86954747,86859269.14312096,67925497.4561187,83537518.06406114,45508332.66854851,75427513.65636031,91502726.31650124,106203891.27474868,93933214.25599957,53683650.88563895,43651444.609337546,48578046.07111317,48992920.95346496,76272058.95457077,74102302.10049066,66236248.419396296,50387906.13764455,92890831.65610038,58443680.94467611,37100001208.72414,46046442411.762405,11248139614.591707,41299160157.973076,25434115312.09963
